login_timestamp,avg_users_before,avg_users_after
1536764903,1.0,0.0
1536765333,1.0,0.0
1536768340,1.0,0.0
1536777326,1.0,0.0
1536785720,1.0,0.0
1536786583,1.0,0.0
1536800806,1.0,0.0
1536815346,1.0,0.0
1536819652,1.0,0.0
1536821276,1.0,0.0
1536825635,1.0,0.0
1536825899,1.0,0.0
1536827941,1.0,0.0
1536828674,1.0,0.0
1536840828,1.0,0.0
1536843177,1.0,0.0
1536872286,1.0,0.0
1536875285,1.0,0.0
1536882733,1.0,0.0
1536882795,1.0,0.0
1536884290,1.0,0.0
1536901265,1.0,0.0
1536907119,1.0,0.0
1536911364,1.0,0.0
1536912967,1.0,0.0
1536937790,1.0,0.0
1536952832,1.0,0.0
1536956497,1.0,0.0
1536963168,1.0,0.0
1536969861,1.0,0.0
1536972088,1.0,0.0
1536986754,1.0,0.0
1536988771,1.0,0.0
1536989524,1.0,0.0
1536990273,1.0,0.0
1536995240,1.0,0.0
1537027973,1.0,0.0
1537028170,1.0,0.0
1537030471,1.0,0.0
1537059907,1.0,0.0
1537071409,1.0,0.0
1537079966,1.0,0.0
1537081822,1.0,0.0
1537087254,1.0,0.0
1537088681,1.0,0.0
1537089645,1.0,0.0
1537090489,1.0,0.0
1537098052,1.0,0.0
1537120225,1.0,0.0
1537121073,1.0,0.0
1537122594,1.0,0.0
1537130458,1.0,0.0
1537150521,1.0,0.0
1537152456,1.0,0.0
1537152480,1.0,0.0
1537166938,1.0,0.0
1537171566,1.0,0.0
1537173733,1.0,0.0
1537180724,1.0,0.0
1537203221,1.0,0.0
1537220913,1.0,0.0
1537229095,1.0,0.0
1537231523,1.0,0.0
1537234435,1.0,0.0
1537237542,1.0,0.0
1537250077,1.0,0.0
1537256334,1.0,0.0
1537285041,1.0,0.0
1537286188,1.0,0.0
1537287328,1.0,0.0
1537288123,1.0,0.0
1537289870,1.0,0.0
1537300640,1.0,0.0
1537305122,1.0,0.0
1537307500,1.0,0.0
1537309456,1.0,0.0
1537318087,1.0,0.0
1537323644,1.0,0.0
1537324982,1.0,0.0
1537345384,1.0,0.0
1537347540,1.0,0.0
1537360317,1.0,0.0
1537366390,1.0,0.0
1537367655,1.0,0.0
1537370904,1.0,0.0
1537372091,1.0,0.0
1537373748,1.0,0.0
1537383736,1.0,0.0
1537386787,1.0,0.0
1537387826,1.0,0.0
1537391033,1.0,0.0
1537392370,1.0,0.0
1537393428,1.0,0.0
1537400511,1.0,0.0
1537405844,1.0,0.0
1537408948,1.0,0.0
1537416204,1.0,0.0
1537418541,1.0,0.0
1537424042,1.0,0.0
1537429754,1.0,0.0
1537432676,1.0,0.0
1537436112,1.0,0.0
1537466543,1.0,0.0
1537467389,1.0,0.0
1537468691,1.0,0.0
1537471089,1.0,0.0
1537473165,1.0,0.0
1537477452,1.0,0.0
1537481022,1.0,0.0
1537481526,1.0,0.0
1537481571,1.0,0.0
1537482987,1.0,0.0
1537498966,1.0,0.0
1537499766,1.0,0.0
1537500837,1.0,0.0
1537512978,1.0,0.0
1537516011,1.0,0.0
1537519766,1.0,0.0
1537520097,1.0,0.0
1537520776,1.0,0.0
1537523347,1.0,0.0
1537527297,1.0,0.0
1537530879,1.0,0.0
1537532492,1.0,0.0
1537536348,1.0,0.0
1537537696,1.0,0.0
1537550608,1.0,0.0
1537552436,1.0,0.0
1537554838,1.0,0.0
1537561072,1.0,0.0
1537565225,1.0,0.0
1537567313,1.0,0.0
1537576265,1.0,0.0
1537578659,1.0,0.0
1537582227,1.0,0.0
1537583688,1.0,0.0
1537590452,1.0,0.0
1537602201,1.0,0.0
1537613529,1.0,0.0
1537631994,1.0,0.0
1537634113,1.0,0.0
1537648832,1.0,0.0
1537649823,1.0,0.0
1537652585,1.0,0.0
1537676238,1.0,0.0
1537681354,1.0,0.0
1537682570,1.0,0.0
1537692604,1.0,0.0
1537694364,1.0,0.0
1537695508,1.0,0.0
1537704851,1.0,0.0
1537705079,1.0,0.0
1537708076,1.0,0.0
1537736575,1.0,0.0
1537740049,1.0,0.0
1537748374,1.0,0.0
1537755258,1.0,0.0
1537762415,1.0,0.0
1537770991,1.0,0.0
1537772444,1.0,0.0
1537773990,1.0,0.0
1537775241,1.0,0.0
1537797620,1.0,0.0
1537803124,1.0,0.0
1537803926,1.0,0.0
1537807834,1.0,0.0
1537834088,1.0,0.0
1537847777,1.0,0.0
1537849073,1.0,0.0
1537851538,1.0,0.0
1537858122,1.0,0.0
1537869228,1.0,0.0
1537875429,1.0,0.0
1537888663,1.0,0.0
1537894353,1.0,0.0
1537908606,1.0,0.0
1537912992,1.0,0.0
1537919353,1.0,0.0
1537920088,1.0,0.0
1537925939,1.0,0.0
1537932543,1.0,0.0
1537935120,1.0,0.0
1537935883,1.0,0.0
1537951867,1.0,0.0
1537961468,1.0,0.0
1537968359,1.0,0.0
1537969725,1.0,0.0
1537972273,1.0,0.0
1537976136,1.0,0.0
1537981096,1.0,0.0
1537988355,1.0,0.0
1538000097,1.0,0.0
1538005787,1.0,0.0
1538008841,1.0,0.0
1538024829,1.0,0.0
1538026287,1.0,0.0
1538031870,1.0,0.0
1538035617,1.0,0.0
1538043984,1.0,0.0
1538045757,1.0,0.0
1538047619,1.0,0.0
1538057475,1.0,0.0
1538058693,1.0,0.0
1538062646,1.0,0.0
1538072344,1.0,0.0
1538096907,1.0,0.0
1538105318,1.0,0.0
1538106174,1.0,0.0
1538108302,1.0,0.0
1538120913,1.0,0.0
1538125424,1.0,0.0
1538127762,1.0,0.0
1538129841,1.0,0.0
1538136907,1.0,0.0
1538136926,1.0,0.0
1538141274,1.0,0.0
1538155079,1.0,0.0
1538163756,1.0,0.0
1538164960,1.0,0.0
1538165239,1.0,0.0
1538173829,1.0,0.0
1538174896,1.0,0.0
1538176338,1.0,0.0
1538185281,1.0,0.0
1538186263,1.0,0.0
1538188695,1.0,0.0
1538195025,1.0,0.0
1538205095,1.0,0.0
1538221412,1.0,0.0
1538225634,1.0,0.0
1538235351,1.0,0.0
1538238193,1.0,0.0
1538256349,1.0,0.0
1538281267,1.0,0.0
1538299131,1.0,0.0
1538302663,1.0,0.0
1538303146,1.0,0.0
1538310390,1.0,0.0
1538321492,1.0,0.0
1538323515,1.0,0.0
1538327452,1.0,0.0
1538342215,1.0,0.0
1538343799,1.0,0.0
1538350589,1.0,0.0
1538351237,1.0,0.0
1538352325,1.0,0.0
1538359314,1.0,0.0
1538365576,1.0,0.0
1538371581,1.0,0.0
1538373117,1.0,0.0
1538374101,1.0,0.0
1538391379,1.0,0.0
1538404155,1.0,0.0
1538416399,1.0,0.0
1538442260,1.0,0.0
1538451587,1.0,0.0
1538458521,1.0,0.0
1538460115,1.0,0.0
1538468302,1.0,0.0
1538473586,1.0,0.0
1538474880,1.0,0.0
1538475231,1.0,0.0
1538486978,1.0,0.0
1538489963,1.0,0.0
1538494933,1.0,0.0
1538509192,1.0,0.0
1538512333,1.0,0.0
1538539436,1.0,0.0
1538557754,1.0,0.0
1538568579,1.0,0.0
1538574224,1.0,0.0
1538581282,1.0,0.0
1538600160,1.0,0.0
1538610043,1.0,0.0
1538618845,1.0,0.0
1538627216,1.0,0.0
1538627295,1.0,0.0
1538628337,1.0,0.0
1538628908,1.0,0.0
1538630130,1.0,0.0
1538634273,1.0,0.0
1538635532,1.0,0.0
1538643402,1.0,0.0
1538661011,1.0,0.0
1538669294,1.0,0.0
1538675884,1.0,0.0
1538691077,1.0,0.0
1538693756,1.0,0.0
1538693907,1.0,0.0
1538694772,1.0,0.0
1538701928,1.0,0.0
1538703150,1.0,0.0
1538704206,1.0,0.0
1538713746,1.0,0.0
1538717933,1.0,0.0
1538725353,1.0,0.0
1538726336,1.0,0.0
1538730356,1.0,0.0
1538736580,1.0,0.0
1538742782,1.0,0.0
1538743832,1.0,0.0
1538744816,1.0,0.0
1538749831,1.0,0.0
1538754614,1.0,0.0
1538760708,1.0,0.0
1538762732,1.0,0.0
1538768601,1.0,0.0
1538771615,1.0,0.0
1538772339,1.0,0.0
1538778664,1.0,0.0
1538793160,1.0,0.0
1538794119,1.0,0.0
1538799154,1.0,0.0
1538803272,1.0,0.0
1538809643,1.0,0.0
1538824282,1.0,0.0
1538838143,1.0,0.0
1538839843,1.0,0.0
1538841068,1.0,0.0
1538846037,1.0,0.0
1538855630,1.0,0.0
1538863262,1.0,0.0
1538863964,1.0,0.0
1538872602,1.0,0.0
1538875124,1.0,0.0
1538875151,1.0,0.0
1538877266,1.0,0.0
1538882438,1.0,0.0
1538899593,1.0,0.0
1538903104,1.0,0.0
1538910216,1.0,0.0
1538913313,1.0,0.0
1538913551,1.0,0.0
1538915775,1.0,0.0
1538923025,1.0,0.0
1538937132,1.0,0.0
1538939182,1.0,0.0
1538942502,1.0,0.0
1538950564,1.0,0.0
1538958701,1.0,0.0
1538970285,1.0,0.0
1538971514,1.0,0.0
1538973289,1.0,0.0
1538980663,1.0,0.0
1538984378,1.0,0.0
1538984543,1.0,0.0
1538986147,1.0,0.0
1538993866,1.0,0.0
1538994184,1.0,0.0
1538997950,1.0,0.0
1539002346,1.0,0.0
1539004166,1.0,0.0
1539008838,1.0,0.0
1539010015,1.0,0.0
1539012221,1.0,0.0
1539016128,1.0,0.0
1539021208,1.0,0.0
1539023540,1.0,0.0
1539038736,1.0,0.0
1539041428,1.0,0.0
1539046736,1.0,0.0
1539049439,1.0,0.0
1539053173,1.0,0.0
1539072760,1.0,0.0
1539081025,1.0,0.0
1539086597,1.0,0.0
1539086669,1.0,0.0
1539107234,1.0,0.0
1539110083,1.0,0.0
1539111291,1.0,0.0
1539128796,1.0,0.0
1539140691,1.0,0.0
1539151900,1.0,0.0
1539155667,1.0,0.0
1539162729,1.0,0.0
1539163404,1.0,0.0
1539175666,1.0,0.0
1539186585,1.0,0.0
1539204545,1.0,0.0
1539215422,1.0,0.0
1539219450,1.0,0.0
1539244598,1.0,0.0
1539245204,1.0,0.0
1539248662,1.0,0.0
1539256123,1.0,0.0
1539256133,1.0,0.0
1539257070,1.0,0.0
1539284451,1.0,0.0
1539290076,1.0,0.0
1539295520,1.0,0.0
1539307015,1.0,0.0
1539316231,1.0,0.0
1539323412,1.0,0.0
1539323510,1.0,0.0
1539330420,1.0,0.0
1539334341,1.0,0.0
1539344555,1.0,0.0
1539347661,1.0,0.0
1539348697,1.0,0.0
1539351469,1.0,0.0
1539355153,1.0,0.0
1539361555,1.0,0.0
1539375634,1.0,0.0
1539378357,1.0,0.0
1539380836,1.0,0.0
1539385947,1.0,0.0
1539396304,1.0,0.0
1539396504,1.0,0.0
1539402145,1.0,0.0
1539407201,1.0,0.0
1539408682,1.0,0.0
1539411979,1.0,0.0
1539420833,1.0,0.0
1539421414,1.0,0.0
1539430594,1.0,0.0
1539431708,1.0,0.0
1539444176,1.0,0.0
1539446068,1.0,0.0
1539455152,1.0,0.0
1539455387,1.0,0.0
1539458980,1.0,0.0
1539460255,1.0,0.0
1539460303,1.0,0.0
1539493547,1.0,0.0
1539499301,1.0,0.0
1539508060,1.0,0.0
1539513493,1.0,0.0
1539513907,1.0,0.0
1539522980,1.0,0.0
1539537656,1.0,0.0
1539539309,1.0,0.0
1539557559,1.0,0.0
1539566090,1.0,0.0
1539566846,1.0,0.0
1539578906,1.0,0.0
1539579695,1.0,0.0
1539582075,1.0,0.0
1539595445,1.0,0.0
1539595607,1.0,0.0
1539597086,1.0,0.0
1539601860,1.0,0.0
1539604704,1.0,0.0
1539609060,1.0,0.0
1539613757,1.0,0.0
1539614040,1.0,0.0
1539616060,1.0,0.0
1539617151,1.0,0.0
1539657184,1.0,0.0
1539678824,1.0,0.0
1539684035,1.0,0.0
1539688282,1.0,0.0
1539730034,1.0,0.0
1539735347,1.0,0.0
1539736802,1.0,0.0
1539738268,1.0,0.0
1539777059,1.0,0.0
1539780593,1.0,0.0
1539781358,1.0,0.0
1539783143,1.0,0.0
1539787301,1.0,0.0
1539799250,1.0,0.0
1539815533,1.0,0.0
1539824261,1.0,0.0
1539833893,1.0,0.0
1539835016,1.0,0.0
1539835854,1.0,0.0
1539838472,1.0,0.0
1539852174,1.0,0.0
1539871125,1.0,0.0
1539874567,1.0,0.0
1539879814,1.0,0.0
1539881515,1.0,0.0
1539881699,1.0,0.0
1539888837,1.0,0.0
1539904429,1.0,0.0
1539909216,1.0,0.0
1539920863,1.0,0.0
1539934339,1.0,0.0
1539936261,1.0,0.0
1539947480,1.0,0.0
1539958660,1.0,0.0
1539963951,1.0,0.0
1539965460,1.0,0.0
1539971956,1.0,0.0
1539994391,1.0,0.0
1540000687,1.0,0.0
1540007461,1.0,0.0
1540020444,1.0,0.0
1540026787,1.0,0.0
1540034393,1.0,0.0
1540037251,1.0,0.0
1540043113,1.0,0.0
1540043420,1.0,0.0
1540044452,1.0,0.0
1540073219,1.0,0.0
1540075872,1.0,0.0
1540081440,1.0,0.0
1540086366,1.0,0.0
1540090853,1.0,0.0
1540099572,1.0,0.0
1540105588,1.0,0.0
1540108813,1.0,0.0
1540131081,1.0,0.0
1540132544,1.0,0.0
1540137143,1.0,0.0
1540137966,1.0,0.0
1540150844,1.0,0.0
1540152695,1.0,0.0
1540156187,1.0,0.0
1540178145,1.0,0.0
1540188503,1.0,0.0
1540189252,1.0,0.0
1540192366,1.0,0.0
1540192600,1.0,0.0
1540205136,1.0,0.0
1540209823,1.0,0.0
1540211799,1.0,0.0
1540214407,1.0,0.0
1540218979,1.0,0.0
1540243570,1.0,0.0
1540258540,1.0,0.0
1540272167,1.0,0.0
1540277706,1.0,0.0
1540286875,1.0,0.0
1540301147,1.0,0.0
1540313689,1.0,0.0
1540315608,1.0,0.0
1540334779,1.0,0.0
1540335334,1.0,0.0
1540339144,1.0,0.0
1540347599,1.0,0.0
1540347775,1.0,0.0
1540347999,1.0,0.0
1540366016,1.0,0.0
1540366101,1.0,0.0
1540380443,1.0,0.0
1540380455,1.0,0.0
1540383444,1.0,0.0
1540387074,1.0,0.0
1540390097,1.0,0.0
1540395349,1.0,0.0
1540420798,1.0,0.0
1540422266,1.0,0.0
1540439373,1.0,0.0
1540440892,1.0,0.0
1540442229,1.0,0.0
1540448327,1.0,0.0
1540449626,1.0,0.0
1540459970,1.0,0.0
1540470279,1.0,0.0
1540472274,1.0,0.0
1540480146,1.0,0.0
1540497970,1.0,0.0
1540499284,1.0,0.0
1540514422,1.0,0.0
1540517591,1.0,0.0
1540520140,1.0,0.0
1540523064,1.0,0.0
1540527135,1.0,0.0
1540530959,1.0,0.0
1540533140,1.0,0.0
1540537846,1.0,0.0
1540543031,1.0,0.0
1540543152,1.0,0.0
1540548165,1.0,0.0
1540557416,1.0,0.0
1540568526,1.0,0.0
1540576193,1.0,0.0
1540581732,1.0,0.0
1540593273,1.0,0.0
1540612639,1.0,0.0
1540620428,1.0,0.0
1540620450,1.0,0.0
1540626838,1.0,0.0
1540654928,1.0,0.0
1540677656,1.0,0.0
1540688385,1.0,0.0
1540704455,1.0,0.0
1540704603,1.0,0.0
1540707871,1.0,0.0
1540707883,1.0,0.0
1540714927,1.0,0.0
1540715685,1.0,0.0
1540720139,1.0,0.0
1540725925,1.0,0.0
1540732697,1.0,0.0
1540738402,1.0,0.0
1540750029,1.0,0.0
1540751699,1.0,0.0
1540761126,1.0,0.0
1540771560,1.0,0.0
1540772021,1.0,0.0
1540776281,1.0,0.0
1540782274,1.0,0.0
1540790275,1.0,0.0
1540801337,1.0,0.0
1540804035,1.0,0.0
1540833219,1.0,0.0
1540836801,1.0,0.0
1540842245,1.0,0.0
1540845909,1.0,0.0
1540847821,1.0,0.0
1540849218,1.0,0.0
1540865422,1.0,0.0
1540875002,1.0,0.0
1540876764,1.0,0.0
1540880404,1.0,0.0
1540881565,1.0,0.0
1540883965,1.0,0.0
1540883991,1.0,0.0
1540891906,1.0,0.0
1540900877,1.0,0.0
1540903601,1.0,0.0
1540910620,1.0,0.0
1540911613,1.0,0.0
1540914739,1.0,0.0
1540918204,1.0,0.0
1540937597,1.0,0.0
1540937967,1.0,0.0
1540943779,1.0,0.0
1540946549,1.0,0.0
1540950308,1.0,0.0
1540954784,1.0,0.0
1540963210,1.0,0.0
1540963253,1.0,0.0
1540966390,1.0,0.0
1540968554,1.0,0.0
1540973073,1.0,0.0
1540973571,1.0,0.0
1540978403,1.0,0.0
1540994313,1.0,0.0
1540994955,1.0,0.0
1541008067,1.0,0.0
1541012416,1.0,0.0
1541013946,1.0,0.0
1541015445,1.0,0.0
1541030671,1.0,0.0
1541033369,1.0,0.0
1541034873,1.0,0.0
1541047945,1.0,0.0
1541048490,1.0,0.0
1541050777,1.0,0.0
1541059146,1.0,0.0
1541071491,1.0,0.0
1541075444,1.0,0.0
1541077227,1.0,0.0
1541077624,1.0,0.0
1541085601,1.0,0.0
1541094213,1.0,0.0
1541098917,1.0,0.0
1541099367,1.0,0.0
1541112653,1.0,0.0
1541119558,1.0,0.0
1541120667,1.0,0.0
1541125966,1.0,0.0
1541128888,1.0,0.0
1541131529,1.0,0.0
1541135963,1.0,0.0
1541138747,1.0,0.0
1541143048,1.0,0.0
1541144040,1.0,0.0
1541166764,1.0,0.0
1541171514,1.0,0.0
1541172126,1.0,0.0
1541179994,1.0,0.0
1541192731,1.0,0.0
1541197184,1.0,0.0
1541198215,1.0,0.0
1541199225,1.0,0.0
1541214935,1.0,0.0
1541217068,1.0,0.0
1541222011,1.0,0.0
1541229931,1.0,0.0
1541233915,1.0,0.0
1541237401,1.0,0.0
1541250352,1.0,0.0
1541264955,1.0,0.0
1541272011,1.0,0.0
1541275807,1.0,0.0
1541280462,1.0,0.0
1541282334,1.0,0.0
1541286256,1.0,0.0
1541290135,1.0,0.0
1541312438,1.0,0.0
1541316562,1.0,0.0
1541317417,1.0,0.0
1541325149,1.0,0.0
1541342906,1.0,0.0
1541344011,1.0,0.0
1541344482,1.0,0.0
1541347046,1.0,0.0
1541353323,1.0,0.0
1541365080,1.0,0.0
1541367490,1.0,0.0
1541370502,1.0,0.0
1541377051,1.0,0.0
1541382179,1.0,0.0
1541384983,1.0,0.0
1541391756,1.0,0.0
1541399476,1.0,0.0
1541412228,1.0,0.0
1541417722,1.0,0.0
1541417735,1.0,0.0
1541430137,1.0,0.0
1541433192,1.0,0.0
1541441020,1.0,0.0
1541443489,1.0,0.0
1541450219,1.0,0.0
1541451754,1.0,0.0
1541451803,1.0,0.0
1541452824,1.0,0.0
1541462984,1.0,0.0
1541463730,1.0,0.0
1541464581,1.0,0.0
1541467240,1.0,0.0
1541468452,1.0,0.0
1541471107,1.0,0.0
1541473268,1.0,0.0
1541477159,1.0,0.0
1541481649,1.0,0.0
1541481879,1.0,0.0
1541481960,1.0,0.0
1541486209,1.0,0.0
1541487065,1.0,0.0
1541487526,1.0,0.0
1541488218,1.0,0.0
1541489184,1.0,0.0
1541489451,1.0,0.0
1541496718,1.0,0.0
1541515501,1.0,0.0
1541520758,1.0,0.0
1541524024,1.0,0.0
1541527284,1.0,0.0
1541533652,1.0,0.0
1541544086,1.0,0.0
1541555003,1.0,0.0
1541558138,1.0,0.0
1541570641,1.0,0.0
1541574979,1.0,0.0
1541575805,1.0,0.0
1541589268,1.0,0.0
1541589509,1.0,0.0
1541589593,1.0,0.0
1541593038,1.0,0.0
1541597793,1.0,0.0
1541598192,1.0,0.0
1541598242,1.0,0.0
1541625305,1.0,0.0
1541627571,1.0,0.0
1541632607,1.0,0.0
1541640206,1.0,0.0
1541641186,1.0,0.0
1541641976,1.0,0.0
1541645732,1.0,0.0
1541653434,1.0,0.0
1541670441,1.0,0.0
1541676499,1.0,0.0
1541684563,1.0,0.0
1541688492,1.0,0.0
1541694130,1.0,0.0
1541699263,1.0,0.0
1541701223,1.0,0.0
1541708898,1.0,0.0
1541711932,1.0,0.0
1541718043,1.0,0.0
1541718778,1.0,0.0
1541724164,1.0,0.0
1541724868,1.0,0.0
1541728886,1.0,0.0
1541744547,1.0,0.0
1541751861,1.0,0.0
1541759806,1.0,0.0
1541771286,1.0,0.0
1541771360,1.0,0.0
1541773679,1.0,0.0
1541774514,1.0,0.0
1541776472,1.0,0.0
1541779499,1.0,0.0
1541780229,1.0,0.0
1541795077,1.0,0.0
1541819822,1.0,0.0
1541828196,1.0,0.0
1541830264,1.0,0.0
1541833876,1.0,0.0
1541842015,1.0,0.0
1541844739,1.0,0.0
1541846324,1.0,0.0
1541848127,1.0,0.0
1541853887,1.0,0.0
1541854779,1.0,0.0
1541862210,1.0,0.0
1541866375,1.0,0.0
1541880389,1.0,0.0
1541898477,1.0,0.0
1541901373,1.0,0.0
1541901616,1.0,0.0
1541902311,1.0,0.0
1541904148,1.0,0.0
1541909149,1.0,0.0
1541917154,1.0,0.0
1541917444,1.0,0.0
1541921219,1.0,0.0
1541928103,1.0,0.0
1541930091,1.0,0.0
1541930175,1.0,0.0
1541936035,1.0,0.0
1541936573,1.0,0.0
1541950862,1.0,0.0
1541956413,1.0,0.0
1541964810,1.0,0.0
1541965036,1.0,0.0
1541970300,1.0,0.0
1541986987,1.0,0.0
1541994357,1.0,0.0
1541996797,1.0,0.0
1542002264,1.0,0.0
1542012084,1.0,0.0
1542020902,1.0,0.0
1542084240,1.0,0.0
1542089027,1.0,0.0
1542109559,1.0,0.0
1542110652,1.0,0.0
1542131768,1.0,0.0
1542144157,1.0,0.0
1542149634,1.0,0.0
1542149932,1.0,0.0
1542159217,1.0,0.0
1542176233,1.0,0.0
1542177137,1.0,0.0
1542186299,1.0,0.0
1542209610,1.0,0.0
1542209628,1.0,0.0
1542216159,1.0,0.0
1542227233,1.0,0.0
1542238843,1.0,0.0
1542248472,1.0,0.0
1542253056,1.0,0.0
1542254265,1.0,0.0
1542267953,1.0,0.0
1542269974,1.0,0.0
1542280551,1.0,0.0
1542294090,1.0,0.0
1542294646,1.0,0.0
1542298853,1.0,0.0
1542309162,1.0,0.0
1542312372,1.0,0.0
1542315746,1.0,0.0
1542319526,1.0,0.0
1542330076,1.0,0.0
1542334253,1.0,0.0
1542340701,1.0,0.0
1542342807,1.0,0.0
1542344431,1.0,0.0
1542353831,1.0,0.0
1542357295,1.0,0.0
1542365126,1.0,0.0
1542377203,1.0,0.0
1542379268,1.0,0.0
1542380940,1.0,0.0
1542386334,1.0,0.0
1542391300,1.0,0.0
1542393753,1.0,0.0
1542394971,1.0,0.0
1542409064,1.0,0.0
1542411653,1.0,0.0
1542412420,1.0,0.0
1542419579,1.0,0.0
1542421470,1.0,0.0
1542424060,1.0,0.0
1542432240,1.0,0.0
1542434821,1.0,0.0
1542440790,1.0,0.0
1542445477,1.0,0.0
1542456623,1.0,0.0
1542463150,1.0,0.0
1542467243,1.0,0.0
1542474583,1.0,0.0
1542475746,1.0,0.0
1542480345,1.0,0.0
1542486367,1.0,0.0
1542486800,1.0,0.0
1542488447,1.0,0.0
1542493676,1.0,0.0
1542496227,1.0,0.0
1542499782,1.0,0.0
1542507275,1.0,0.0
1542509625,1.0,0.0
1542511519,1.0,0.0
1542514808,1.0,0.0
1542515129,1.0,0.0
1542519443,1.0,0.0
1542520102,1.0,0.0
1542528318,1.0,0.0
1542529273,1.0,0.0
1542531170,1.0,0.0
1542541638,1.0,0.0
1542542730,1.0,0.0
1542546657,1.0,0.0
1542560679,1.0,0.0
1542565443,1.0,0.0
1542567473,1.0,0.0
1542571066,1.0,0.0
1542571358,1.0,0.0
1542576869,1.0,0.0
1542581991,1.0,0.0
1542584638,1.0,0.0
1542586235,1.0,0.0
1542588118,1.0,0.0
1542589767,1.0,0.0
1542597975,1.0,0.0
1542602574,1.0,0.0
1542603595,1.0,0.0
1542605337,1.0,0.0
1542608597,1.0,0.0
1542614237,1.0,0.0
1542626485,1.0,0.0
1542626687,1.0,0.0
1542628662,1.0,0.0
1542640143,1.0,0.0
1542643846,1.0,0.0
1542647341,1.0,0.0
1542651510,1.0,0.0
1542652804,1.0,0.0
1542660577,1.0,0.0
1542665813,1.0,0.0
1542668071,1.0,0.0
1542679540,1.0,0.0
1542684551,1.0,0.0
1542684728,1.0,0.0
1542685418,1.0,0.0
1542690620,1.0,0.0
1542699200,1.0,0.0
1542708435,1.0,0.0
1542711423,1.0,0.0
1542712009,1.0,0.0
1542712324,1.0,0.0
1542723142,1.0,0.0
1542733745,1.0,0.0
1542735007,1.0,0.0
1542739953,1.0,0.0
1542740418,1.0,0.0
1542742912,1.0,0.0
1542761615,1.0,0.0
1542762364,1.0,0.0
1542768782,1.0,0.0
1542770547,1.0,0.0
1542777781,1.0,0.0
1542790008,1.0,0.0
1542790185,1.0,0.0
1542793739,1.0,0.0
1542794886,1.0,0.0
1542802716,1.0,0.0
1542808075,1.0,0.0
1542814609,1.0,0.0
1542834031,1.0,0.0
1542839803,1.0,0.0
1542845300,1.0,0.0
1542865261,1.0,0.0
1542868293,1.0,0.0
1542869506,1.0,0.0
1542869559,1.0,0.0
1542871654,1.0,0.0
1542875957,1.0,0.0
1542878237,1.0,0.0
1542888115,1.0,0.0
1542893330,1.0,0.0
1542913588,1.0,0.0
1542914228,1.0,0.0
1542915106,1.0,0.0
1542916823,1.0,0.0
1542920832,1.0,0.0
1542923599,1.0,0.0
1542934685,1.0,0.0
1542936141,1.0,0.0
1542940923,1.0,0.0
1542974628,1.0,0.0
1542974776,1.0,0.0
1542975857,1.0,0.0
1542977698,1.0,0.0
1542990405,1.0,0.0
1542996520,1.0,0.0
1542996571,1.0,0.0
1543001115,1.0,0.0
1543004214,1.0,0.0
1543067708,1.0,0.0
1543071480,1.0,0.0
1543071708,1.0,0.0
1543081649,1.0,0.0
1543090826,1.0,0.0
1543091448,1.0,0.0
1543091664,1.0,0.0
1543095243,1.0,0.0
1543098390,1.0,0.0
1543112333,1.0,0.0
1543119974,1.0,0.0
1543126850,1.0,0.0
1543131125,1.0,0.0
1543134110,1.0,0.0
1543140871,1.0,0.0
1543143376,1.0,0.0
1543149213,1.0,0.0
1543150370,1.0,0.0
1543161997,1.0,0.0
1543166548,1.0,0.0
1543180425,1.0,0.0
1543186792,1.0,0.0
1543188279,1.0,0.0
1543189158,1.0,0.0
1543189255,1.0,0.0
1543195831,1.0,0.0
1543203447,1.0,0.0
1543209797,1.0,0.0
1543215182,1.0,0.0
1543224989,1.0,0.0
1543226753,1.0,0.0
1543228035,1.0,0.0
1543240719,1.0,0.0
1543244687,1.0,0.0
1543255304,1.0,0.0
1543255929,1.0,0.0
1543258736,1.0,0.0
1543263303,1.0,0.0
1543264574,1.0,0.0
1543266087,1.0,0.0
1543267747,1.0,0.0
1543275502,1.0,0.0
1543299997,1.0,0.0
1543301417,1.0,0.0
1543306407,1.0,0.0
1543310264,1.0,0.0
1543310265,1.0,0.0
1543318175,1.0,0.0
1543318254,1.0,0.0
1543320486,1.0,0.0
1543324540,1.0,0.0
1543326241,1.0,0.0
1543326519,1.0,0.0
1543334447,1.0,0.0
1543339875,1.0,0.0
1543347400,1.0,0.0
1543348274,1.0,0.0
1543348460,1.0,0.0
1543350564,1.0,0.0
1543366166,1.0,0.0
1543370290,1.0,0.0
1543373249,1.0,0.0
1543374958,1.0,0.0
1543376549,1.0,0.0
1543377618,1.0,0.0
1543389782,1.0,0.0
1543389811,1.0,0.0
1543393542,1.0,0.0
1543400915,1.0,0.0
1543404775,1.0,0.0
1543416290,1.0,0.0
1543421146,1.0,0.0
1543422042,1.0,0.0
1543425298,1.0,0.0
1543427013,1.0,0.0
1543430666,1.0,0.0
1543437889,1.0,0.0
1543442676,1.0,0.0
1543443584,1.0,0.0
1543445934,1.0,0.0
1543451497,1.0,0.0
1543452765,1.0,0.0
1543454102,1.0,0.0
1543456090,1.0,0.0
1543471327,1.0,0.0
1543471830,1.0,0.0
1543473063,1.0,0.0
1543476806,1.0,0.0
1543490827,1.0,0.0
1543497978,1.0,0.0
1543504062,1.0,0.0
